	Model Answer	news	label
154	"""Filho do ex-prefeito do Rio Cesar Maia, deputado comanda a Câmara desde 2016 e assume terceiro mandato como presidente, até 2021. Rodrigo Maia recebeu 334 dos 512 votos. Reeleito nesta sexta-feira (1º) presidente da Câmara, o deputado Rodrigo Maia (DEM-RJ) defendeu em discurso a ""modernização"" da Casa e reformas ""pactuadas"". Filho do ex-prefeito do Rio de Janeiro Cesar Maia, Rodrigo Maia é presidente da Câmara desde julho de 2016 e foi reeleito para o terceiro mandato, até fevereiro de 2021. O deputado recebeu 334 dos 512 votos. Reeleito nesta sexta-feira (1º) presidente da Câmara, o deputado Rodrigo Maia (DEM-RJ) defendeu em discurso a ""modernização"" da Casa e reformas ""pactuadadas""."" "	"""Reeleito presidente da Câmara, Maia defende modernização da Casa e reformas pactuadas  ""Filho do ex-prefeito do Rio Cesar Maia, deputado comanda a Câmara desde 2016 e assume terceiro mandato como presidente, até 2021. Rodrigo Maia recebeu 334 dos 512 votos. Reeleito nesta sexta-feira (1º) presidente da Câmara, o deputado Rodrigo Maia (DEM-RJ) defendeu em discurso a ""modernização"" da Casa e reformas ""pactuadas"".Filho do ex-prefeito do Rio de Janeiro Cesar Maia, Rodrigo Maia é presidente da Câmara desde julho de 2016 e foi reeleito para o terceiro mandato, até fevereiro de 2021. O deputado recebeu 334 dos 512 votos.No discurso, Maia ressaltou que a Câmara precisa de ""modernização"" na relação com a sociedade e com os instrumentos de trabalho.""Ela [a Câmara] precisa de modernização, modernização e modernização. Na nossa relação com a sociedade, nos nossos instrumentos de trabalho, principalmente as novas ferramentas de comunicação, para que cada um de nós possa estar mais próximo do eleitor, do cidadão"", declarou.Sobre as reformas, afirmou:Entre as reformas defendidas pelo governo Jair Bolsonaro, e que precisam de aprovação do Poder Legislativo, está a da Previdência Social, considerada essencial pelo Palácio do Planalto para equilibrar as contas públicas.No primeiro discurso após reeleito, Maia destacou ter contado com o apoio de uma ampla aliança partidária, que reuniu siglas como PSL, de Jair Bolsonaro, o PCdoB e o MDB.Em entrevista à GloboNews, logo após a vitória no plenário da Câmara, Rodrigo Maia disse que é preciso ter ""diálogo"" no parlamento.Ele citou como exemplo reuniões que teve com os governadores petistas Camilo Santana (Ceará) e Wellington Dias (Piauí) nas quais teve ""aula"" sobre gestão pública e segurança.Rodrigo Maia ainda se posicionou na entrevista à GloboNews a favor da votação secreta para escolha dos presidentes da Câmara e do Senado. O deputado do DEM foi reeleito nesta sexta em votação secreta.A discussão sobre se a eleição para presidência do Senado seria por meio de voto secreto ou aberto provocou tumulto no plenário. Senadores bateram boca e quase houve agressão física.Na opinião de Maia, a eventual decisão de fazer uma eleição com votos abertos no Senado poderá gerar a ""nulidade"" das decisões da Casa.Para o presidente reeleito da Câmara, o voto secreto garante que os chefes das duas casas legislativas do Congresso se mantenham independentes do Palácio do Planalto.""Abrir voto para derrotar A, para derrotar B, isso não é bom. E mais: o governo Bolsonaro não tem o apetite de intervenção no Legislativo, pelo menos por enquanto. Então, para ele, o resultado vai ser sempre um resultado natural"", enfatizou.""Daqui pra frente, com o voto aberto na Câmara, no Senado, um presidente do Senado será 100% aliado com o governo, e não é isso o que diz a Constituição"", complementou Maia.Ao defender a ""pactuação"" para aprovar reformas, Rodrigo Maia mencionou a proposta sobre a Previdência Social, que será enviada pelo governo.Maia afirmou que há ""espaço"" para a Câmara intermediar o pacto em favor da reforma.""Tem espaço para que a Câmara possa intermediar uma grande pactuação, um texto junto com o governo, mas organizado pela Câmara, para que a gente possa unir todos aqueles que estão governando, de partidos ligados ao governo ou não, pra que a gente possa avançar de forma definitiva nesse tema"", disse.O parlamentar mencionou os problemas financeiros vividos por estados como Rio de Janeiro e Rio Grande do Norte para defender uma postura ""mais racional"" dos políticos na discussão da Previdência e demais reformas.Maia lembrou que, somente com os votos da base do governo, poderá ser difícil aprovar a reforma da Previdência, em especial porque o governo de Jair Bolsonaro mudou a forma como organiza a base de apoio.As mudanças nas aposentadorias e pensões serão analisadas em uma proposta de emenda à Constituição (PEC), que exige o voto de 308 dos 513 deputados em dois turnos.O presidente da Câmara explicou que é preciso um período de ""transição"" para assimilar o novo funcionamento da base governista. Na sua opinião, esse período poderá ""não gerar"" 308 votos ""no curto prazo"".Questionado sobre sobre como será a relação dele com o presidente Jair Bolsonaro, o deputado respondeu: ""Será sempre de muito diálogo e de construção de pautas"". "	-1
155	Grupo de Lima descarta intervenção na Venezuela; MEC quer escolas filmando alunos durante Hino. Veja quais são as notícias de destaque nos matutinos brasileiros. Os principais jornais brasileiros repercutem a reunião do Grupo De Lima realizada nesta segunda-feira (25) para discutir a crise na Venezuela. Grupo de Lima descarta intervenção na Venezuela; MEC quer escolas filmando alunos durante Hino. Veja quais são as notícias de destaque nos matutinos brasileiros. Os principais jornais brasileiros repercutem a reunião do Grupo De Lima realizada nesta segunda-feira (25) para discutir a crise na Venezuela.	"""Grupo de Lima descarta intervenção na Venezuela; MEC quer escolas filmando alunos durante Hino. Jornais de terça (26)""Veja quais são as notícias de destaque nos matutinos brasileiros  Os principais jornais brasileiros repercutem a reunião do Grupo De Lima realizada nesta segunda-feira (25) para discutir a crise na Venezuela. O Globo destaca que a maioria dos 10 países representados no encontro defendeu uma ""transição democrática"" e descartou intervenção militar na Venezuela.Apesar do posicionamento do vice-presidente dos Estados Unidos, Mike Pence, que afirmou que ""todas as opções estão sobre a mesa"", a maioria dos países presente reiterou que a mudança deve ser feita de forma democrática, sem uso da força, e cumprindo a Constituição da Venezuela.Por meio de um texto divulgado após a reunião, o grupo demonstrou a intenção de aguardar uma solução democrática para o país liderado por Nicolás Maduro. ""Países vizinhos descartam intervenção na Venezuela"", sublinha a manchete do Globo.A Folha de S.Paulo também comenta o assunto e destaca que o vice-presidente brasileiro, Hamilton Mourão, representou o Brasil na reunião e destacou que o país não vai interferir em assuntos internos de outro país. ""O Brasil sempre apoiou soluções pacíficas para qualquer problema nos vizinhos"", enfatizou o vice-presidente. O chanceler Ernesto Araújo também esteve na reunião e declarou que ""a força militar está totalmente descartada"".A Folha informa que, antes, a portas fechadas, Ernesto Araújo mostrou interesse em apoiar os Estados Unidos, mas na reunião desta segunda (26) negou a possibilidade de intervenção militar. ""Venezuela não terá intervenção militar, diz Grupo De Lima"", destaca o título principal da Folha.Na primeira página, O Globo dá destaque ao comunicado oficial encaminhado por e-mail pelo Ministério da Educação à rede oficial de ensino com orientações sobre a volta às aulas. Segundo o matutino carioca, o ministro Ricardo Vélez cita ""novos tempos"" e pede que os diretores das escolas leiam uma carta aos alunos e funcionários.A carta foi escrita em papel oficial, com o brasão da república, e traz, no final, o slogan da campanha de Jair Bolsonaro à presidência: Brasil acima de tudo, Deus acima de todos.Após a leitura da carta, o ministro pede que seja tocado o hino nacional e que as imagens dos alunos e dos funcionários cantando sejam filmadas. Segundo especialistas, as imagens de alunos dentro das escolas pode configurar violação ao direito à privacidade e a utilização do slogan da campanha de Bolsonaro fere os critérios de impessoalidade.O Estado de S.Paulo mostra o rombo de R$ 71 bilhões que nove governadores receberam de ""herança"" dos antigos líderes de seus estados após vencerem as eleições de outubro de 2018. Segundo o Estadão, o Distrito Federal e outros oito estados estão em situação financeira crítica.Em unidades como Goiás e Mato Grosso, não há recursos sequer para cobrir as despesas com saúde e educação, por exemplo.O matutino lembra que a atitude dos antecessores de não deixar verba suficiente para cobrir os gastos de sua gestão e deixar o cargo com um rombo é prática irregular prevista na Lei de Responsabilidade Fiscal (LRF) e crime previsto no Código Penal. ""Nove governadores herdam rombo de R$ 71 bi nas contas"", diz a manchete do Estadão. "	-1
156	Juiz Luiz Antônio Bonat assume a Operação Lava Jato no Paraná. Ele se encarrega dos processos da Lava Jato na 1ª instância a partir desta quarta-feira (6). O juiz Luiz Antônio Bonat assume, nesta quarta-feira (6), os processos em 1ª instância da Operação Lava Jato no Paraná.	"""Juiz Luiz Antônio Bonat assume a Operação Lava Jato no Paraná""Ele se encarrega dos processos da Lava Jato na 1ª instância a partir desta quarta-feira (6).  O juiz Luiz Antônio Bonat assume, nesta quarta-feira (6), os processos em 1ª instância da Operação Lava Jato no Paraná.Bonat ocupa a vaga de Sérgio Moro, que assumiu como ministro da Justiça no governo de Jair Bolsonaro. A juíza Gabriela Hardt, que estava comandando as ações penais desde a saída de Moro, volta a ser substituta.A primeira audiência conduzida por Bonat na Lava Jato será nesta quinta-feira (7). Na nova função, ele deve julgar, pelo menos, 40 ações penais da operação.Ao ficar na 13ª Vara da Justiça Federal do Paraná, onde tramitam os processos da Lava Jato, Bonat deixa a 21ª Vara Federal, também em Curitiba _ especializada em casos da área previdenciária.Bonat tem 64 anos e ingressou na magistratura em 1993. Ele trabalhou como servidor da Justiça antes de receber a toga.Nascido na capital paranaense, ele se formou em direito em 1979, na Faculdade de Direito de Curitiba. O juiz tem especialização em Direito Público pela Universidade Federal do Paraná (UFPR).Um ano antes de se formar, ele começou a trabalhar como servidor da Justiça, passando pelas funções de auxiliar, técnico judiciário e diretor de secretaria.Há 25 anos, Bonat assumia a 1ª Vara Federal de Foz do Iguaçu, no oeste do Paraná. Ele também atuou na 3ª Vara Criminal Federal de Curitiba e na 1ª Vara Federal de Criciúma (SC).O juiz já trabalhou no Tribunal Regional Federal da 4ª Região (TRF-4) em vários momentos da carreira em substituição a desembargadores.Ele é coautor do livro ""Importação e Exportação no Direito Brasileiro"", que tem como tema os crimes relacionados com o comércio exterior.Em um vídeo institucional, Bonat chegou a classificar a Justiça Federal como parte da família. Ele é considerado por colegas como um juiz de perfil discreto.Durante grande parte da carreira, Bonat julgou processos envolvendo matéria criminal.Vinte e cinco candidatos se inscreveram para assumir a vaga deixada por Sérgio Moro. Bonat era o mais antigo entre os candidatos.Apenas juízes da 4ª Região, que abrange do Sul do país, podiam participar da seleção. O nome de Bonat passou por julgamento pelo Conselho de Administração do TRF-4.Veja mais notícias do estado no G1 Paraná. "	-1
157	"Estados pedirão empréstimo externo; União vai autorizar bancos privados estrangeiros a conceder empréstimos aos Estados em situação crítica. Governadores acreditam que os R$ 10 bilhões em empréstimos prometidos pelo Tesouro Nacional para este ano são insuficientes para ajudar os estados. ""Socorro a estados será financiado por bancos estrangeiros"", aponta o título principal da Folha. "	"""Estados pedirão empréstimo externo; Bolsonaro polemiza em rede sobre carnaval. Jornais de quarta (6)""Veja quais são as notícias de destaque nos matutinos brasileiros  A Folha de S.Paulo destaca, em sua primeira página, a crise financeira dos estados e revela que a União vai autorizar que bancos privados estrangeiros concedam empréstimos aos Estados em situação crítica. De acordo com o matutino, bancos como Citibank, JPMorgan e BNP Paribas já manifestaram interesse em emprestar recursos, mas exigem que a União seja a fiadora do negócio.Governadores acreditam que os R$ 10 bilhões em empréstimos prometidos pelo Tesouro Nacional para este ano são insuficientes para ajudar os estados. Diante disso, a União deve liberar um ""combo"" de alternativas para que cada estado tenha opções de recuperação.A Folha ainda enfatiza que os bancos públicos nacionais, como BNDES e Caixa, ficarão de fora dessa vez por causa da restrição orçamentária do governo, que ainda tenta entregar seu próprio ajuste fiscal. ""Socorro a estados será financiado por bancos estrangeiros"", aponta o título principal da Folha.O Estado de S.Paulo também mostra que 14 dos 27 estados brasileiros fecharam o ano de 2018 com piora em pelo menos um dos indicadores da Lei de Responsabilidade Fiscal (LRF). Segundo o matutino, apesar da ajuda da União, a renegociação de dívidas não foi suficiente para ajudar estados como São Paulo, Minas Gerais e o Distrito Federal.O levantamento feito com base em dados do Tesouro Nacional mostra que o Rio Grande do Sul é um dos casos mais graves e, apesar de apresentar melhora em relação a 2015, está fora dos limites da lei em termos de dívida.O Estadão lembra que, em 2016, a União suspendeu o pagamento de parcelas de dívidas pelos Estados por seis meses. Depois do período, as prestações voltariam gradativamente.Em troca do benefício, os estados tinham que se comprometer a não ultrapassar o teto de gastos públicos. Apesar da negociação, as contas de muitos estados apresentaram índices piores em 2018. ""Apesar de socorro da União, contas de 14 Estados pioram"", sublinha a manchete do Estadão.O jornal paulista registra ainda que o presidente Jair Bolsonaro postou no Twitter um vídeo com cenas obscenas que teriam ocorrido em um bloco: ""é isto que tem virado muitos blocos de rua no carnaval brasileiro"".Internautas disseram ter denunciado o post ao Twitter por conteúdo impróprio, além de iniciarem hashtags em repúdio ao presidente.A cena mostra homens dançando em cima de um ponto de táxi em um bloco de rua no carnaval paulistano. Um deles coloca o dedo no ânus e se abaixa para o outro urinar nele. Posteriormente, a visualização do vídeo foi restringida pela rede social, com alerta de conteúdo sensível, mas segue disponível.O Globo foca em detalhes do desfile da Mangueira, escola de samba do Rio de Janeiro que levou o prêmio Estandarte de Ouro, entregue pelo próprio matutino carioca. Segundo O Globo, a Mangueira levou os prêmios de melhor escola, samba e porta-bandeira. A escola recontou a história do Brasil com negros e índios como heróis da resistência. O desfile teve 3.500 componentes, 24 alas e cinco alegorias.A vereadora Marielle Franco foi citada no samba-enredo e homenageada no desfile. Já a Portela levou o prêmio de comissão de frente e a Grande Rio ganhou o prémio de inovação pelos drones usados no desfile. O Globo lembra que o resultado do carnaval do Rio será divulgado nesta quarta-feira (6). ""Mangueira vence o Estandarte de Ouro"", diz a manchete do Globo. "	-1
158	"""Acho que se for voto aberto, ele dança. Vamos esperar"", ""Acho que por isso foi melhor afagar as costas de cada um ali"", ""Perguntei ao presidente sobre segunda. Onyx vai ler a mensagem presidencial na segunda-feira."""	"""Se for voto aberto, acho que ele dança, diz Mourão sobre Renan no Senado"" O vice-presidente, Hamilton Mourão, disse ao blog nesta sexta-feira (1º) que o candidato do MDB, Renan Calheiros (AL), pode perder a disputa pela presidência do Senado se a sessão para eleição for aberta.Mourão deu a declaração após pergunta do blog sobre qual avaliação ele faz do quadro de candidatos e se considera Renan Calheiros o favorito na disputa do Senado. ""Acho que se for voto aberto, ele dança. Vamos esperar"", disse.O vice-presidente afirmou, ainda, que o presidente Jair Bolsonaro telefonou a todos os candidatos à presidência do Senado porque ""a coisa ali está mais embaralhada"". ""Acho que por isso foi melhor afagar as costas de cada um ali"", disse o vice-presidente.O vice-presidente disse que irá à abertura dos trabalhos no Judiciário nesta sexta (1º) e que consultou Bolsonaro sobre se ele deve ir também ao Congresso, na abertura dos trabalhos do Legislativo, na segunda-feira (4).""Perguntei ao presidente sobre segunda. Onyx vai ler a mensagem presidencial na segunda-feira. E consultei se eu devo ir. Vamos aguardar"", disse Mourão.O vice-presidente disse que esta sexta-feira será ""animada"". "	-1
159	Brasil intensificará pressão diplomática, mas não considera uso da força na Venezuela. O não reconhecimento do regime Maduro e o apoio ao presidente interino Juan Guaidó explicitam esse novo momento da diplomacia brasileira. A percepção é que essa ação humanitária já começa a ter um efeito político interno na Venezuela, pois acentua a desestabilização política de Maduro.	"""Brasil intensificará pressão diplomática, mas não considera uso da força na Venezuela"" A ordem no governo brasileiro é de intensificar a pressão diplomática para efetivar a mudança de comando na Venezuela. Mas há consenso entre integrantes da ala militar do governo Jair Bolsonaro e do Itamaraty: o uso da força não é uma solução para a situação no país vizinho.Até porque a percepção no Palácio do Planalto é que o regime Maduro já apodreceu. E hoje, se segura apenas numa casta de generais. A avaliação no Itamaraty é que esse é um suporte frágil, já que existe uma reação cada vez maior da população da Venezuela.A ordem será atuar apenas na ajuda humanitária. E jamais ultrapassar a fronteira para evitar qualquer tipo de pretexto para um incidente diplomático. Mas o Brasil colocará toda a estrutura em Roraima para fornecer alimentos e remédios para os caminhões enviados do lado venezuelano.A percepção é que essa ação humanitária já começa a ter um efeito político interno na Venezuela, pois acentua a desestabilização política de Maduro. Isso porque evidencia a situação dramática vivida pelo país vizinho. ""Tanto, que o reflexo mais visível dessa desestabilização foi o anúncio do fechamento da fronteira com o Brasil. Foi a única reação política encontrada por Maduro"", observou um integrante da ala militar do governo.Um integrante do Itamaraty reforça que a mudança na política externa do Brasil é significativa desde a posse do presidente Jair Bolsonaro. O não reconhecimento do regime Maduro e o apoio ao presidente interino Juan Guaidó explicitam esse novo momento da diplomacia brasileira.E a decisão de enviar na próxima semana o vice-presidente Hamilton Mourão juntamente com o chanceler Ernesto Araújo para a reunião do Grupo de Lima, em Bogotá, intensifica essa prioridade diplomática do Brasil em relação à crise na Venezuela. "	-1
160	No 1º mês, governo Bolsonaro mostra comunicação frágil e usa Davos como vitrine.	"""No 1º mês, governo Bolsonaro mostra comunicação frágil e usa Davos como vitrine"""	-1
161	"""O cristianismo vai desaparecer. Vai diminuir e encolher. Nós somos mais populares do que Jesus neste momento"". A frase que acompanha imagem de Manuela DÁvila (aqui, aqui e aqui) e que, até as 9h do dia 6 de setembro de 2018, já tinha mais de 95 mil compartilhamentos no Facebook. A frase em questão nunca foi dita por Manuela. Seu autor, na verdade, é John Lennon, guitarrista e vocalista da banda inglesa The Beatles."	" #Verificamos: Frase atribuída a Manuela foi dita por Lennon em 1966Músico - e não vice de Fernando Haddad (PT) - disse que os Beatles eram mais populares do que CristoCircula na internet um imagem em que a candidata a vice-presidente Manuela DÁvila (PCdoB) aparece dizendo que o cristianismo vai encolher e acabar. Na foto, há a seguinte citação: ""Nós [supostamente, ela e seus correligionários] somos mais populares do que Jesus neste momento"". Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""O cristianismo vai desaparecer. Vai diminuir e encolher. (...) Nós somos mais populares do que Jesus neste momento""Frase que acompanha imagem de Manuela DÁvila (aqui, aqui e aqui) e que, até as 9h do dia 6 de setembro de 2018, já tinha mais de 95 mil compartilhamentos no FacebookA frase em questão nunca foi dita por Manuela. Seu autor, na verdade, é John Lennon, guitarrista e vocalista da banda inglesa The Beatles. Em março de 1966, em entrevista ao jornal britânico The Evening Standard, Lennon declarou exatamente o seguinte: ""O cristianismo vai desaparecer. Vai diminuir e encolher. Eu não preciso discutir isso; eu estou certo e isso será provado. Nós somos mais populares do que Jesus neste momento. Não sei o que vai sumir primeiro, o rocknroll ou o cristianismo. Jesus era bacana, mas seus discípulos eram grosseiros e ordinários. É a manipulação [das palavras de Jesus] deles que arruína [o cristianismo] para mim"". A frase passou despercebida no Reino Unido, mas gerou protestos contra a banda nos Estados Unidos quando republicada por jornais americanos.A Lupa contatou a assessoria de Manuela, que afirmou que a candidata ""jamais fez tal declaração"".*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila e Clara Becker"	-1
162	"""Bolsonaro sança lei que proíbe casamento de menores de 16 anos"" ""O Código Civil permitia casamento de menores de 16 anos em casos excecionais, como graudeza."" ""Nova lei foi aprovada em fevereiro pelo Senado e enviada para sanção presidencial."" ""O presidente Jair Bolsonaro sancionou a lei que impede, em qualquer caso, o casamento de pessoas com idade inferior a 16 anos."""	"""Bolsonaro sanciona lei que proíbe casamento de menores de 16 anos""Código Civil permitia casamento de menores de 16 anos em casos excepcionais, como  gravidez. Nova lei foi aprovada em fevereiro pelo Senado e enviada para sanção presidencial.  O presidente Jair Bolsonaro sancionou a lei que impede, em qualquer caso, o casamento de pessoas com idade inferior a 16 anos.Até hoje, o Código Civil permitia, excepcionalmente, nos casos de gravidez, o casamento de quem ainda não havia completado 16 anos.O Código Civil também previa permissão para o casamento de quem ainda não completou 16 anos, para se evitar imposição ou cumprimento de pena criminal.A lei foi aprovada pelo Senado em fevereiro e enviada para a sanção de Bolsonaro. "	-1
163	"""É #FAKE que Xuxa e Bolsonaro discutiram no Twitter após críticas do presidente ao carnaval de rua."" ""Perfis oficiais não publicaram mensagens que aparecem na imagem compartilhada nas redes. Circula nas redes sociais uma imagem de uma suposta troca de alfinetadas entre a apresentadora Xuxa Meneghelo e o presidente Jair Bolsonaro."" ""A mensagem, porém, é #FAKE."" ""A resposta de Bolsonaro, citando um filme protagonizado pela atriz no início da carreira, também é falsa."""	"""É #FAKE que Xuxa e Bolsonaro discutiram no Twitter após críticas do presidente ao carnaval de rua""Perfis oficiais não publicaram mensagens que aparecem na imagem compartilhada nas redes. Circula nas redes sociais uma imagem de uma suposta troca de alfinetadas entre a apresentadora Xuxa Meneghel e o presidente Jair Bolsonaro. A mensagem dá a entender que o conflito ocorreu após Bolsonaro divulgar um vídeo de um ato pornográfico ocorrido em um bloco em São Paulo, conhecido como ""golden shower"", para criticar o carnaval de rua. A mensagem, porém, é #FAKE.O presidente tem sofrido duras críticas ao redor do mundo por compartilhar o vídeo em seu perfil e, de acordo com a imagem, Xuxa se uniu ao coro. A imagem diz que às 10h44 desta Quarta-feira de Cinzas a apresentadora tuitou: ""Que mérito tem um governo que publica golden shower nas redes sociais, com crianças podendo acessar esse tipo de conteúdo?"" Não é verdade.A resposta de Bolsonaro, citando um filme protagonizado pela atriz no início da carreira, também é falsa. ""O mesmo [mérito] que você quando teve relações com um menor de idade em 1982. Amor, Estranho Amor"", diz, na imagem.Embora os endereços dos perfis que aparecem no print sejam verdadeiros (@jairbolsonaro e @xuxameneghel), nenhuma das duas contas publicou essas mensagens. O primeiro tweet de Xuxa nesta quarta (6) só foi publicado às 11h48 e promovia o programa The Four Brasil, da TV Record.Por volta deste horário, Bolsonaro divulgou a participação do Exército na recuperação da BR-163, que sofreu danos por conta das chuvas. Ele também defendeu a medida, publicada no Diário Oficial da União desta quarta, do Ministério de Minas e Energia que divulgou o cronograma de leilões de energia elétrica até 2021. ""A intenção é gerar mais energia e criar concorrência, procurando reduzir custos"", escreveu o presidente.Vídeo: Veja como identificar uma mensagem falsa "	-1
164	"""Previdência: Não faz sentido ced er sem qualquer negociação, alerta articulador do governo."" É normal negocia r, mas deveria ter esperado outro momento. ""Isso poderia ser feito para conseguir votos para aprovar a reforma da Previdência. Mas não faz sentido ced er agora sem qualquer negociação"", observou um parlamentar que ajuda na articulaçã o política do governo."	"""Previdência: Não faz sentido ceder sem qualquer negociação, alerta articulador do governo"" Integrantes da equipe econômica e até lideranças políticas mais experientes do Congresso Nacional ouvidos pelo Blog avaliam que o presidente Jair Bolsonaro fez um movimento muito precoce para flexibilizar a reforma da Previdência. O consenso é de que o governo só deveria dar essa sinalização por uma negociação com o andamento mais avançado da reforma no parlamento.""É normal negociar, mas deveria ter esperado outro momento. Foi cedo demais"", disse ao Blog um auxiliar próximo de Bolsonaro.Nesta quinta-feira (28), durante café com jornalistas, o presidente disse que está disposto a negociar alguns pontos da sua proposta, entre os quais baixar a idade mínima de aposentadoria para mulher, de 62 para 60 anos.Ele também admitiu mudanças no Benefício de Prestação Continuada (BPC). Disse que ""há um pouco de gordura para cortar"", mas ressaltou que a ""alma"" da reforma precisa ser mantida.No Congresso, lideranças mais antigas receberam com surpresa as declarações. ""Isso poderia ser feito para conseguir votos para aprovar a reforma da Previdência. Mas não faz sentido ceder agora sem qualquer negociação"", observou um parlamentar que ajuda na articulação política do governo. "	-1
165	"""Militares já fizeram sacrifício, mas podem fazer mais alguns, diz ministro sobre Previdência. O governo ainda não enviou proposta ao Congresso. Secretário da Previdência diz que Bolsonaro quer reforma para todos os segmentos. O ministro da Defesa, Fernando Azevedo (Defesa) afirmou nesta sexta-feira (8) em entrevista ao programa Roberto DAvila, na GloboNews, que os militares já fizeram ""sacrifício"", mas podem fazer ""mais alguns"" ao comentar a reforma da Previdência Social. O mais importante é que o governo está vendo que todos façam sacrifício, é hora."""	"""Militares já fizeram sacrifício, mas podem fazer mais alguns, diz ministro sobre Previdência""Fernando Azevedo (Defesa) falou à GloboNews. Governo ainda não enviou proposta ao Congresso. Secretário da Previdência diz que Bolsonaro quer reforma para todos os segmentos. O ministro da Defesa, Fernando Azevedo e Silva, afirmou nesta sexta-feira (8) em entrevista ao programa Roberto DAvila, na GloboNews, que os militares já fizeram ""sacrifício"", mas podem fazer ""mais alguns"" ao comentar a reforma da Previdência Social.O governo ainda não enviou a proposta ao Congresso Nacional, mas o secretário da Previdência, Rogério Marinho, já afirmou que o presidente Jair Bolsonaro quer que a reforma seja para ""todos os segmentos"".Segundo o vice-presidente da República, Hamilton Mourão, porém, a ""ideia do segmento militar"" é deixar para um outro momento as mudanças nas aposentadorias de militares.""O mais importante é que o governo está vendo que todos façam sacrifício, é hora. Mas eu, como ministro da Defesa, não tenho que ver o sacrifício de 1º de janeiro até hoje. Tenho que ver os sacrifícios anteriores que os militares fizeram ou contribuíram e, basicamente, vejo a constituinte de 1985, a Constituição de 1988 e chegou em dezembro de 2000, no último dia de 2000, dormimos de um jeito e acordamos com a medida provisória 2215, que tiraram vários direitos adquiridos nossos. Ali, a contribuição foi muito forte e sem debate"", afirmou.Questionado, então, se o tema ainda tem que ser ""muito"" debatido, respondeu: ""Muito debatido, porque o sacrifício dos militares e da família militar já aconteceu. Podemos discutir mais alguns? Podemos"".A MP mencionada pelo ministro, cuja numeração à época era 2131, foi assinada em dezembro de 2000 pelo então presidente Fernando Henrique Cardoso e pelo então ministro da Fazenda, Pedro Malan, e reestruturou a remuneração dos militares das Forças Armadas. Posteriormente, em 2001, foi reeditada sob o o número 2215.De acordo com o colunista do G1 Valdo Cruz, a equipe do ministro da Economia, Paulo Guedes, defende incluir os militares na reforma da Previdência, mas a área política do Palácio do Planalto avalia os militares têm de estar um capítulo à parte, com mudanças por meio de projeto de lei complementar.A reforma a ser apresentada pelo governo é uma proposta de emenda à Constituição (PEC) e, conforme a estimativa do presidente da Câmara, Rodrigo Maia, pode ser votada pelos deputados até maio. No Senado, a expectativa do presidente da Casa, Davi Alcolumbre, é votar o texto três meses depois.A proposta será aprovada se tiver o apoio mínimo dos parlamentares (308 dos 513 deputados e 49 dos 81 senadores) e for aprovada em dois turnos na Câmara e no Senado.Veja outros temas abordados por Fernando Azevedo e Silva:""Torço muito como ministro da Defesa e brasileiro vizinho dos venezuelanos para que a crise deles se resolva rápido entre eles. O que me preocupa é o agravamento da situação interna, isso pode ter reflexo na nossa operação na fronteira com a Venezuela. A Operação Acolhida foi muito bem conduzida, ela é elogiada pelos mecanismos internacionais, pela ONU, pelas ONGs presentes. Os abrigos nossos estão muito bem montados, já levamos 4.800 venezuelanos.""""O pacote é para evitar que o crime compense. Precisa de ajustes, precisa endurecer um pouco, tenho certeza que o legislativo está suscetível. Vai ter debate, vai ter ajuste no Congresso, mas é uma tentativa válida."" "	-1
